filename,text,up_votes,down_votes,age,gender,accent,duration
cv-valid-train/sample-108016.mp3,then he dropped his spade picked up his jacket and came out into the road,7,1,,,,
cv-valid-train/sample-178989.mp3,we'll find you a hotel,1,0,,,,
cv-valid-train/sample-009405.mp3,the old man said nothing,2,0,,,,
cv-valid-train/sample-129799.mp3,it was as if it quivered but really this was the telescope vibrating,2,0,,,,
cv-valid-train/sample-158548.mp3,he believed in omens,1,0,,,,
cv-valid-train/sample-077884.mp3,he looked around at the empty plaza again feeling less desperate than before,3,0,,,,
cv-valid-train/sample-032615.mp3,you're the one who may die the alchemist said,1,0,,,,
cv-valid-train/sample-010106.mp3,and one or two persons were returning,7,0,,,,
cv-valid-train/sample-069946.mp3,when he's an old man he's going to spend a month in africa,3,0,,,,
cv-valid-train/sample-091935.mp3,i know its dimensions and how it behaves,1,0,,,,
cv-valid-train/sample-017548.mp3,after all what he had always wanted was just that to know new places,3,0,fourties,female,us,
cv-valid-train/sample-036642.mp3,there was no respite to be had,1,0,,,,
cv-valid-train/sample-067033.mp3,besides that there was a heap of bicycles,2,1,,,,
cv-valid-train/sample-109800.mp3,and she already has her treasure it's you,2,0,,,,
cv-valid-train/sample-032884.mp3,the boy was sad as he left her that day,8,1,,,,
cv-valid-train/sample-090761.mp3,why was it that he wanted the boy to serve as his instrument,4,0,,,,
cv-valid-train/sample-185971.mp3,the boy leapt as well but away from the alchemist,3,0,,,,
cv-valid-train/sample-028398.mp3,remember that wherever your heart is there you will find your treasure,1,0,teens,male,england,
cv-valid-train/sample-188577.mp3,this was my destiny not yours the alchemist answered,1,0,fourties,male,england,
cv-valid-train/sample-134335.mp3,this desert was once a sea he said,3,0,,,,
cv-valid-train/sample-092822.mp3,the boy smiled to himself,2,0,,,,
cv-valid-train/sample-107859.mp3,he's not a failure,2,0,,,,
cv-valid-train/sample-013640.mp3,the nearby city of ceuta had grown faster than tangier and business had fallen off,2,1,fifties,female,us,
cv-valid-train/sample-169967.mp3,hundreds of observers saw the flame that night and the night after,4,1,fifties,female,us,
cv-valid-train/sample-038104.mp3,thank you said the boy,2,0,teens,female,us,
cv-valid-train/sample-132420.mp3,he saw that fatima's eyes were filled with tears,2,1,twenties,female,us,
cv-valid-train/sample-175157.mp3,and i will be the policeman,2,0,,,,
cv-valid-train/sample-053261.mp3,they must be used to their new shepherd and have probably already forgotten me,2,0,sixties,male,us,
cv-valid-train/sample-180493.mp3,but instead of being saddened he was happy,3,0,,,,
cv-valid-train/sample-011849.mp3,love is the falcon's flight over your sands,5,0,fifties,male,ireland,
cv-valid-train/sample-094461.mp3,the boy was sad as he left her that day,2,1,,,,
cv-valid-train/sample-068873.mp3,being with him alone made her feel uncomfortable,2,0,thirties,male,england,
cv-valid-train/sample-038676.mp3,he recited an our father silently,1,0,,,,
cv-valid-train/sample-189165.mp3,it means my job,3,0,,,,
cv-valid-train/sample-078548.mp3,and the falcon then nourishes man,4,0,teens,male,us,
cv-valid-train/sample-071032.mp3,she could still be alive,2,0,thirties,male,,
cv-valid-train/sample-083598.mp3,the frog climbed the tower,1,0,thirties,male,us,
cv-valid-train/sample-048286.mp3,the following night the boy appeared at the alchemist's tent with a horse,4,0,,,,
cv-valid-train/sample-153661.mp3,it may be the gases of the firing that caused the martians inconvenience,2,0,thirties,male,us,
cv-valid-train/sample-148938.mp3,am i going to find my treasure he asked,1,0,,,,
cv-valid-train/sample-148901.mp3,whenever he could he sought out a new road to travel,3,0,,,,
cv-valid-train/sample-038873.mp3,the boy watched as his companion went to his horse and withdrew a scimitar,3,0,,,,
cv-valid-train/sample-166189.mp3,you can't go any farther one of them said,2,1,thirties,male,england,
cv-valid-train/sample-070356.mp3,look around some time,1,0,,,,
cv-valid-train/sample-096835.mp3,it was only when i got this close to it that the strangeness of it was at all evident to me,6,2,,,,
cv-valid-train/sample-141274.mp3,according to the predominant notion in the vatican condoms shouldn't be used in spite of hiv,1,0,,,,
cv-valid-train/sample-180212.mp3,then suddenly he noticed it with a start,3,0,,,,
cv-valid-train/sample-191284.mp3,but children always seem to be able to play with them without frightening them,3,0,fourties,male,us,
cv-valid-train/sample-077547.mp3,now i'm beginning what i could have started ten years ago,3,0,,,,
cv-valid-train/sample-147143.mp3,some storms are worth the wreckage,5,0,twenties,male,us,
cv-valid-train/sample-043171.mp3,the boy didn't say anything,1,0,,,,
cv-valid-train/sample-000795.mp3,he asked it please never to stop speaking to him,1,0,sixties,male,england,
cv-valid-train/sample-072067.mp3,i dont mind working from home most of the time but i do miss having coworkers,3,0,fifties,male,us,
cv-valid-train/sample-180666.mp3,it was however still so hot from its flight through the air,3,0,sixties,female,us,
cv-valid-train/sample-071264.mp3,this desert was once a sea he said,1,0,,,,
cv-valid-train/sample-051732.mp3,wait till we get home,3,0,twenties,male,us,
cv-valid-train/sample-141073.mp3,he needs three days answered the alchemist,3,0,fifties,female,us,
cv-valid-train/sample-121025.mp3,you point to a trail of ants leading into the house,6,0,,,,
cv-valid-train/sample-165712.mp3,henderson was taking it in,2,0,thirties,male,,
cv-valid-train/sample-006312.mp3,the stranger placed his sword in its scabbard and the boy relaxed,3,0,,,,
cv-valid-train/sample-155837.mp3,i'm the leader of the caravan said a darkeyed bearded man,2,1,,,,
cv-valid-train/sample-063243.mp3,lots of shepherds passed through selling their wool,2,0,thirties,female,us,
cv-valid-train/sample-146093.mp3,he was more certain of it than of anything in the world,1,0,twenties,male,,
cv-valid-train/sample-016952.mp3,it picks up on the mike,1,0,,,us,
cv-valid-train/sample-184187.mp3,over here in the bushes,2,0,thirties,male,england,
cv-valid-train/sample-146632.mp3,they'd never let you go,3,0,twenties,male,,
cv-valid-train/sample-175969.mp3,the boy remembered his dream and suddenly everything was clear to him,2,0,,,,
cv-valid-train/sample-035722.mp3,absolutely despicable that gingerbread men are forced to live in houses made of their own flesh,2,1,,,,
cv-valid-train/sample-037797.mp3,but there was a sixth day the sun went on,1,0,,,,
cv-valid-train/sample-188022.mp3,i had seen all that it would presently bring me,2,0,,,,
cv-valid-train/sample-071738.mp3,it was however still so hot from its flight through the air,2,0,,,,
cv-valid-train/sample-118592.mp3,those gypsies are really smart he thought,5,0,,,,
cv-valid-train/sample-184004.mp3,many people in berkshire surrey and middlesex must have seen it,2,0,,,,
cv-valid-train/sample-105883.mp3,coming home a party of tourists passed us singing and playing music,3,0,,,,
cv-valid-train/sample-175026.mp3,congressman aaron is here to see you,2,0,sixties,male,us,
cv-valid-train/sample-138500.mp3,the boy wanted to believe that his friend had simply become separated from him by accident,1,0,,,,
cv-valid-train/sample-027066.mp3,the merchant looked anxiously at the boy,2,1,,,,
cv-valid-train/sample-106116.mp3,it would have been visible to me had i only looked up as it passed,5,0,,,,
cv-valid-train/sample-168464.mp3,but i found it difficult to get to work because of the investigations,5,0,thirties,male,england,
cv-valid-train/sample-194840.mp3,don't tell me you were worried,1,0,,,,
cv-valid-train/sample-086819.mp3,they were surrounded by children curious to look at the animals and people that were arriving,2,0,twenties,male,england,
cv-valid-train/sample-116755.mp3,that's some hat you got on there,1,0,thirties,male,scotland,
cv-valid-train/sample-035087.mp3,i locked eyes with a fish in the tank,1,0,,,,
cv-valid-train/sample-167897.mp3,the atmosphere was suffused with the sweet scent of smoke,1,0,,,,
cv-valid-train/sample-093660.mp3,i wish i was up there with them,1,0,,,,
cv-valid-train/sample-185409.mp3,besides that there was a heap of bicycles,4,0,,,,
cv-valid-train/sample-147836.mp3,i got doctor bills to pay,2,0,twenties,male,,
cv-valid-train/sample-081097.mp3,can't you just observe men and omens in order to understand the language the boy asked,2,0,,,,
cv-valid-train/sample-159361.mp3,one can imagine these two covered with sand running up the little street in the bright sunlight,7,0,twenties,male,england,
cv-valid-train/sample-095225.mp3,at the camp it was difficult to see anything,3,0,fifties,male,australia,
cv-valid-train/sample-057789.mp3,they placed the symbols of the pilgrimage on the doors of their houses,1,0,,,,
cv-valid-train/sample-181643.mp3,just get me home,1,0,,,,
cv-valid-train/sample-003057.mp3,scattered groups of people were hurrying from the direction of woking,4,1,,,,
cv-valid-train/sample-148483.mp3,these sausages are extremely tasty,3,0,thirties,male,australia,
cv-valid-train/sample-172464.mp3,and he immediately felt peace in his heart,3,0,,,,
cv-valid-train/sample-184473.mp3,so he asked if the old man's blessing was still with him,3,0,,,,
cv-valid-train/sample-003426.mp3,the night was warm and i was thirsty,3,0,,,,
cv-valid-train/sample-047161.mp3,that circus acrobat must have a welltrained vestibular system the spectator thought,1,0,fourties,male,us,
cv-valid-train/sample-013858.mp3,the shirt off my back,3,1,,,,
cv-valid-train/sample-118383.mp3,that sobered him a little,4,0,,,,
cv-valid-train/sample-032594.mp3,he needed someone to talk to so as to avoid thinking about the possibility of war,2,1,seventies,male,australia,
cv-valid-train/sample-016189.mp3,if you're looking for a room there's no vacancy,1,0,,,,
cv-valid-train/sample-020613.mp3,i changed my mind,3,0,,,,
cv-valid-train/sample-043018.mp3,and one or two persons were returning,2,0,twenties,male,us,
cv-valid-train/sample-040180.mp3,you should see the other guy specifically how good at fighting he is,3,0,twenties,male,us,
cv-valid-train/sample-064924.mp3,the two men hurried back and found the cylinder still lying in the same position,2,0,,,,
cv-valid-train/sample-152854.mp3,well interpret the dream he said,2,0,fourties,male,scotland,
cv-valid-train/sample-025878.mp3,never mind those guys,2,0,fifties,male,,
cv-valid-train/sample-181668.mp3,there's something funny going on around here,1,0,twenties,male,indian,
cv-valid-train/sample-156493.mp3,the boy watched as his companion went to his horse and withdrew a scimitar,3,0,twenties,male,indian,
cv-valid-train/sample-124334.mp3,the old man gave a signal and everyone stood,2,1,,,,
cv-valid-train/sample-069233.mp3,the battles may last for a long time perhaps even years,4,0,,,,
cv-valid-train/sample-160398.mp3,the next day the boy met the old man at noon,1,0,,,,
cv-valid-train/sample-184062.mp3,the young arab took out a book and began to read,3,0,twenties,other,us,
cv-valid-train/sample-088763.mp3,the usa and many other countries of the world have their independence day in july,1,0,,,,
cv-valid-train/sample-028913.mp3,their horses cried out and all their weapons were filled with sand,2,0,,,,
cv-valid-train/sample-139825.mp3,you can have as many babies as you like,1,0,thirties,male,us,
cv-valid-train/sample-030409.mp3,if you start your emails with greetings let me be the first to welcome you to earth,4,1,,,,
cv-valid-train/sample-193869.mp3,there must be some mistake,1,0,,,,
cv-valid-train/sample-119325.mp3,the population was increasing exponentially,1,0,,,,
cv-valid-train/sample-074933.mp3,don't ask me why i don't know why,3,0,,,,
cv-valid-train/sample-099793.mp3,your money saved us for three days,1,0,,,,
cv-valid-train/sample-030610.mp3,some storms are worth the wreckage,5,0,,,,
cv-valid-train/sample-177725.mp3,if you know your heart well it will never be able to do that to you,3,0,twenties,male,indian,
cv-valid-train/sample-021430.mp3,it had a diameter of about thirty yards,5,0,,,,
cv-valid-train/sample-068414.mp3,relaxed and unhurried he resolved that he would walk through the narrow streets of tangier,2,0,,,,
cv-valid-train/sample-074972.mp3,the baby can talk,2,0,,,,
cv-valid-train/sample-178227.mp3,it was no more exciting than an overturned carriage or a tree blown across the road,4,0,,,,
cv-valid-train/sample-084583.mp3,it was glaringly hot not a cloud in the sky nor a breath of wind,1,0,thirties,male,england,
cv-valid-train/sample-052246.mp3,he got up early with the idea of finding it,2,0,,,,
cv-valid-train/sample-156407.mp3,the first day passed,1,0,,,,
cv-valid-train/sample-170722.mp3,its lower end was still embedded,3,0,twenties,male,us,
cv-valid-train/sample-158090.mp3,but i didnt think that it contained any living creature,4,0,,,,
cv-valid-train/sample-159514.mp3,it was such a gradual movement that he found it only by noticing the dots,2,0,,,,
cv-valid-train/sample-009264.mp3,as i watched the planet seemed to grow larger and smaller,3,0,twenties,other,us,
cv-valid-train/sample-092854.mp3,the boy offered his bottle hoping that the old man would leave him alone,42,1,twenties,male,,
cv-valid-train/sample-129090.mp3,i thought that someday i'd be rich and could go to mecca,2,0,,,,
cv-valid-train/sample-134885.mp3,many of our soldiers teamed up,2,0,,,,
cv-valid-train/sample-017785.mp3,yet it was a little too large for assurance,3,0,,,,
cv-valid-train/sample-128101.mp3,the old man wore a breastplate of heavy gold covered with precious stones,2,0,,,,
cv-valid-train/sample-097207.mp3,at the first glance it was really not very exciting,3,1,,,,
cv-valid-train/sample-051688.mp3,few people realise the immensity of vacancy,1,0,,,,
cv-valid-train/sample-047788.mp3,the boy began to dig into the dune,1,0,sixties,female,canada,
cv-valid-train/sample-182571.mp3,do i look as funny as you do,1,0,fourties,male,england,
cv-valid-train/sample-191657.mp3,the years of research the magic symbols the strange words and the laboratory equipment,3,0,,,,
