,filename,text,pred_str
159,cv-valid-dev/sample-000159.mp3,THE FIRST RULE OF DON'T FIGHT CLUB IS LET'S TALK ABOUT IT,THE FIRST RULE OF DON'T FIGHT CLUB IS LET'S TALK ABOUT IT
160,cv-valid-dev/sample-000160.mp3,THE STEEL OF ITS BLADE GLITTERED IN THE LIGHT OF THE MOON,THE STEEL OF ITS BLADE GLITTERED IN THE LIGHT OF THE MOON
161,cv-valid-dev/sample-000161.mp3,THE MAN LOOKED AT THE ANGEL IN SURPRISE,THE MAN LOOKED THE ANGEL IN SURPRISE
162,cv-valid-dev/sample-000162.mp3,HE ONLY LOST THREE BUTTONS OFF HIS VEST,HE ONLY LOST THREE BUTTONS OFF HIS VEST
163,cv-valid-dev/sample-000163.mp3,I THINK WE CAN DO BETTER AFTER THE BOAT SAILS,I THINK WE CAN DO BETTER AFTER THE BOAT SAILS
164,cv-valid-dev/sample-000164.mp3,THE ENGLISHMAN DIDN'T ANSWER HIM DIRECTLY,THE ENGLISHMAN DIDN'T ANSWER HIM DIRECTLY
165,cv-valid-dev/sample-000165.mp3,HE FELT WEIGHTED DOWN BY THE CENTURIES OF TIME SINCE THE PYRAMIDS HAD BEEN BUILT,HE FELT WEIGHTED DOWN BY THE SENTRIES OF TIME SINCE THE PYRAMIDS HAD BEEN BUILT
166,cv-valid-dev/sample-000166.mp3,FATIMA THE GIRL SAID AVERTING HER EYES,FADIMAN THE GIRL TAID AVOINING HER EYES
167,cv-valid-dev/sample-000167.mp3,THE BOY WAS RELIEVED,THE BOY WAS RELIEVED
168,cv-valid-dev/sample-000168.mp3,IN ANY CASE IT'S GOOD THAT YOU'VE LEARNED THAT EVERYTHING IN LIFE HAS ITS PRICE,IN ANY CASE IT'S GOOD THAT YOU'VE LEARNED THAT EVERYTHING IN LIFE HAS ITS PRICE
169,cv-valid-dev/sample-000169.mp3,I'M NOT RUBBING IT IN,YOT LOOK ITIT
170,cv-valid-dev/sample-000170.mp3,NOW LET'S SEE WHAT YOU LOOK LIKE WHEN YOU PROTEST,NOW LET'S SEE WHAT YOU LOOK LIKE WHEN YOU PROTEST
171,cv-valid-dev/sample-000171.mp3,FEW PEOPLE REALISE THE IMMENSITY OF VACANCY,FEW PEOPLE REALIZED THE IMMENSITY OF VACANCY
172,cv-valid-dev/sample-000172.mp3,ON THE VERY FIRST PAGE IT DESCRIBED A BURIAL CEREMONY,ON THE VERY FIRST PAGE IT DESCRIBED A BURIAL CEREMONY
173,cv-valid-dev/sample-000173.mp3,YOU'RE RIGHT WHEN YOU SAY MY FATHER WAS NO BUSINESS MAN,YOU'RE RIT WHEN YOU SAY MY FATHER WAS NO BUSINESS MAN
174,cv-valid-dev/sample-000174.mp3,THE WOMAN SAID SHE HAD NEVER HEARD OF SUCH A PERSON AND HURRIED AWAY,THE WOMAN SAID SHE HAD NEVER HAD OF SUCH A PUSSLE AND HARI DAWIY
175,cv-valid-dev/sample-000175.mp3,WHAT BOAT YOU SAILING ON,WHAT BOAT ARE YOU SAILING ON
176,cv-valid-dev/sample-000176.mp3,HE MOVED ABOUT INVISIBLE BUT EVERYONE COULD HEAR HIM,HE MOVED ABOUT INVISIBLE BUT EVERYONE COULD HEAR HIM
177,cv-valid-dev/sample-000177.mp3,WHAT'S THE MATTER WITH ELEANOR,WHAT'S THE MATTER WITH ELINOR
178,cv-valid-dev/sample-000178.mp3,IT MUST HAVE FALLEN WHILE I WAS SITTING OVER THERE,IT MUST HAVE FALLEN WHILE I WAS SITTING OVER THERE
179,cv-valid-dev/sample-000179.mp3,WORKED HARD JUST TO HAVE FOOD AND WATER LIKE THE SHEEP,WORKED HARD JUST TO HAVE FOOD IN WATER LIKE THE
180,cv-valid-dev/sample-000180.mp3,WHAT A LOAD OF TRASH SARAH OPINED,WHAT A LIGHT OF TRESH SARA APPINED
181,cv-valid-dev/sample-000181.mp3,REST WELL TONIGHT AS IF YOU WERE A WARRIOR PREPARING FOR COMBAT,REST WELL TO NIGHT AS IF YOU WERE A WARRIOR PREPARING FOR COMBAT
182,cv-valid-dev/sample-000182.mp3,THE TEENAGERS PUT ON RED HOODIES FOR THEIR ANNUAL TOBOGGAN RUN,THE TEEN AGORS PUT ON RED HOODIES FOR THEIR ANNUAL TOBARGAINRAM
183,cv-valid-dev/sample-000183.mp3,LEARN TO RECOGNIZE OMENS AND FOLLOW THEM THE OLD KING HAD SAID,LEARN TO RECOGNIZE OMENS AND FOLLOW THEM THE OLD KING HAD SAID
184,cv-valid-dev/sample-000184.mp3,BERLIN CAN BE SO LOVELY THIS TIME OF YEAR,BERLIN CAN BE SO LOVELY THIS TIME OF YEAR
185,cv-valid-dev/sample-000185.mp3,LAURA TOOK OUT A CIGARETTE AND PLACED IT IN HER MOUTH,LAURA TOOK OUT A CIGARETTE AND PLACED IT IN HEM
186,cv-valid-dev/sample-000186.mp3,THEY WERE FASCINATING STORIES EACH OF THEM LIVED OUT HIS DESTINY TO THE END,THEY WERE FASCINATING STORIES EACH OF THEM LEAVED OUT HIS DESTINY TO THE END
187,cv-valid-dev/sample-000187.mp3,THE VISION VANISHED IMMEDIATELY BUT IT HAD SHAKEN HIM,THE VISION VANISHED IMMEDIATELY BUT IT HAD SHAKEN HIM
188,cv-valid-dev/sample-000188.mp3,ONE CAN IMAGINE THESE TWO COVERED WITH SAND RUNNING UP THE LITTLE STREET IN THE BRIGHT SUNLIGHT,ONE CAN IMAGINE THESE TWO COVERED WITH SAND RUNNING UP THE LITTLE STREET IN THE BRIGHT SUMMIT
189,cv-valid-dev/sample-000189.mp3,CROOKS DON'T PAY TAXES,CRUGES DON'T PAY TEXAS
190,cv-valid-dev/sample-000190.mp3,THE OMENS HAD TOLD HIM SO,THE OMENS TOLD HIM SO
191,cv-valid-dev/sample-000191.mp3,BUT THE BOY KNEW THAT HE WAS REFERRING TO FATIMA,BUT THE BOY KNEW THAT HE WAS REFERRING TO PADAMER
192,cv-valid-dev/sample-000192.mp3,THE ARAB ACCEPTED THEM WITHOUT A WORD,THE ARAB ACCEPTED THEM WITHOUT A WORD
193,cv-valid-dev/sample-000193.mp3,BUT THAT WAS SIMPLY BECAUSE MY EYE WAS TIRED,BUT THAT WAS SIMPLY BECAUSE MY EYE WAS TIRED
194,cv-valid-dev/sample-000194.mp3,WELCOME TO DAVE'S GUITAR SESSION,WELCOME TO DAVE'S GITAUR SESSION
195,cv-valid-dev/sample-000195.mp3,IS THAT JOB STILL OPEN,IS THAT JOB STILL OPEN
196,cv-valid-dev/sample-000196.mp3,WHEN HE WAS A CHILD THAT MAN WANTED TO TRAVEL TOO,WHEN HE WAS A CHILD THAT MAN WANTED TO TRAVEL TO
197,cv-valid-dev/sample-000197.mp3,HE BELIEVED IN OMENS,HE BELIEVED IN ORMENS
198,cv-valid-dev/sample-000198.mp3,ON TOP OF ALL THAT THE WEEDS KEEP GROWING AND THE GARBAGE HAS TO BE TAKEN OUT,ON TOP OF ALL THAT THE WEEDS KEEP GROWING AND THE GABBIT HAS TO BE TAKEN OUT
199,cv-valid-dev/sample-000199.mp3,BUT A LOVELY CHAP,BOUGHT A LOVELY CHAP
200,cv-valid-dev/sample-000200.mp3,AT THAT TIME IT WAS QUITE CLEAR IN MY OWN MIND THAT THE THING HAD COME FROM THE PLANET MARS,AT THAT TIME IT WAS QUITE CLEAR IN MY OWN MIND THAT THE THING HAD COME FROM THE PLANET MARS
201,cv-valid-dev/sample-000201.mp3,THAT'S NOT SO BAD,THAT'S NOT SO BAD
202,cv-valid-dev/sample-000202.mp3,HOW STRANGE AFRICA IS THOUGHT THE BOY,HOW STRANGE AFRICA IS THOUGHT THE BOY
203,cv-valid-dev/sample-000203.mp3,HE HAD SEEN THE SHOOTING STAR AND WAS PERSUADED THAT A METEORITE LAY SOMEWHERE NEARBY,HE HAD SEEN THE SHOOTING STAR AND WAS PERSUADED THAT A METEO WRIGT LAY SOMEWHERE NEAR BY
204,cv-valid-dev/sample-000204.mp3,FOR EVERY TEN DEAD MEN AMONG OUR ENEMIES YOU WILL RECEIVE A PIECE OF GOLD,FOR EVERY TENE DHEAD MEN AMONG OUR ENEMIES YOU WILL RESIVE A PIECE OF GOLD
205,cv-valid-dev/sample-000205.mp3,AND EVENTUALLY MAN WILL NOURISH YOUR SANDS WHERE THE GAME WILL ONCE AGAIN FLOURISH,AND EVENTUALLY MAN WOLL NOURISH OUR SANDS WHERE THE GAME WOLL WANT AGAIN FLOURISH
206,cv-valid-dev/sample-000206.mp3,THE ALCHEMISTS SPENT YEARS IN THEIR LABORATORIES OBSERVING THE FIRE THAT PURIFIED THE METALS,THE OLCHYMISTS SPENT YEARS IN THEIR LABORATORIES OBSERVING THE FIRE THAT PURIFIED THE METALS
207,cv-valid-dev/sample-000207.mp3,WE'RE JUST SLOWLY PLODDING THROUGH SOME USER INTERVIEWS AT THE MOMENT,WE ARE JUST SLOWLY PLODDING THROUGH SOME USER INTERVIEWS AT THE MOMENT
208,cv-valid-dev/sample-000208.mp3,ANY DECENT EDITOR CAN SHOW YOU LINE NUMBERS AND LET YOU JUMP TO A SPECIFIC LINE,ANY DECENT EDITOR CAN SHOW YOU Y NUMBERS AND LET YOU JUMP TO SPECIFIC WY
209,cv-valid-dev/sample-000209.mp3,I'M GOING INTO THE DESERT THE MAN ANSWERED TURNING BACK TO HIS READING,I'M GOING INTO THE DESERT THE MAN ANSWERED TURNING BACK TO HIS READING
210,cv-valid-dev/sample-000210.mp3,IT WAS SUCH A GRADUAL MOVEMENT THAT HE FOUND IT ONLY BY NOTICING THE DOTS,IT WAS SUCH A GRADUAL MOVEMENT THAT HE FOUND IT ONLY BY NOTICING THE DOGS
211,cv-valid-dev/sample-000211.mp3,THE ENGLISHMAN WAS UNABLE TO SLEEP ONE NIGHT,THE ENGLISHMAN WAS UNABLE TO SLEEP ONE NIGHT
212,cv-valid-dev/sample-000212.mp3,MAYBE TOMORROW SAID THE BOY MOVING AWAY,MAYBE TO MORROW SAID THE BOY MOVING AWAY
213,cv-valid-dev/sample-000213.mp3,I WANT MY GARDEN TO BE FILLED WITH ROSES PETUNIAS AND PASSION FLOWERS,I WANT MY GARDEN TO BE FILLED WITH ROSES PETUNIAS AND PASSION FLOWERS
214,cv-valid-dev/sample-000214.mp3,AND WE HAD A BITE,AT THE ATMITE
215,cv-valid-dev/sample-000215.mp3,MR AND MRS NATE JOINED THE RED CROSS AND SEWED,MISTER AND MISSUS NATE JOINED THE RED CROSS AND SEWED
216,cv-valid-dev/sample-000216.mp3,THROUGHOUT THE ENTIRE DAY WE WILL BE ON THE LOOKOUT FOR OUR ENEMIES,THROUGHOUT THE ENTIRE DAY WE'LL BE ON THE LOOKOUT FOR OUR ENEMIES
217,cv-valid-dev/sample-000217.mp3,JUST AS YOUR GRANDFATHER TAUGHT YOU,JUST AS YOUR GRANDFATHER TAUGHT YOU
218,cv-valid-dev/sample-000218.mp3,THE MODEL HAS EFFECTIVELY THREE FULLY CONNECTED LAYERS,THE MODO HAS EFFECTIVELY THREE FULLY CONNECTED LAYERS
219,cv-valid-dev/sample-000219.mp3,HE SAW THAT FATIMA'S EYES WERE FILLED WITH TEARS,HE SAW THAT FATINA'S EYES WERE FILLED WITH TEARS
220,cv-valid-dev/sample-000220.mp3,TWO DAYS LATER THE MERCHANT SPOKE TO THE BOY ABOUT THE DISPLAY,TWO DAYS LATER THE MERCHANT SPOKE TO THE BOY ABOUT THE DISPLAY
221,cv-valid-dev/sample-000221.mp3,THE NIGHT WAS WARM AND I WAS THIRSTY,THE NIGHT WAS WARM AND I WAS THIRSTY
222,cv-valid-dev/sample-000222.mp3,AS HE DID SO HE TALKED WITH THE MONK ABOUT THE TRIBAL WARS,AS HE DID SO HE TALKED WITH THE MONK ABOUT THE TRIBAL WARS
223,cv-valid-dev/sample-000223.mp3,AS HE LOOKED AT THE STONES HE FELT RELIEVED FOR SOME REASON,AS HE LOOKED AT THE STONES HE FELT RELIEVED FOR SOME REASON
224,cv-valid-dev/sample-000224.mp3,IT WAS VERY HARD FOR HER TO FOCUS,HIT WAS VERY HARF A HEARTED POPUTS
225,cv-valid-dev/sample-000225.mp3,DURING THE THIRD YEAR THE OMENS WILL CONTINUE TO SPEAK OF YOUR TREASURE AND YOUR DESTINY,DURING THE THIRD YEAR THE OMENS WILL CONTINUE TO SPEAK OF YOUR TREASURE AND YOUR DESTINY
226,cv-valid-dev/sample-000226.mp3,THE WIND HAS MANY NAMES,THE WIND HAS MANY NAMES
227,cv-valid-dev/sample-000227.mp3,I PROMISED THAT I WOULD MAKE MY OWN DECISIONS HE SAID TO HIMSELF,I PROMISED THAT I WOULD MAKE MY OWN DECISIONS HE SAID TO HIMSELF
228,cv-valid-dev/sample-000228.mp3,THAT'S WHY I'M HERE IN THE MIDDLE OF HET DESERT,THAT'S WHY I'M HERE IN THE MIDDLE OF HOT DESERT
229,cv-valid-dev/sample-000229.mp3,MIGHT JUST AS WELL BE,MIGHT JUST AS WELL BE
230,cv-valid-dev/sample-000230.mp3,THE SHOP IS CLOSED ON MONDAYS,THE SHOP IS CLOSED ON MONDAY
231,cv-valid-dev/sample-000231.mp3,HE FELT UNEASY AT THE MAN'S PRESENCE,HE FELT UNEASY AT THE MAN'S PRESENCE
232,cv-valid-dev/sample-000232.mp3,LET'S HAVE YOUR STORY,LET'S HAVE YOUR STORY
233,cv-valid-dev/sample-000233.mp3,IT WAS A BUNDLE OF MONEY,IT WAS A BANDER OF MONEY
234,cv-valid-dev/sample-000234.mp3,ON THE FIRST DAY HE RETURNED WITH A RABBIT AND ON THE SECOND WITH TWO BIRDS,ON THE FIRST DAY HE RETURNED WITH A RABBIT AND ON THE SECOND WITH TWO BIRDS
235,cv-valid-dev/sample-000235.mp3,THE BOY WAS RELIEVED,THE BOY WAS RELIEVED
236,cv-valid-dev/sample-000236.mp3,IF YOU STILL DON'T KNOW WHAT RECURSION IS READ THIS SENTENCE AGAIN,IF YOU STILL DON'T KNOW WHAT RECURSION IS READ THIS SENTENCE AGAIN
237,cv-valid-dev/sample-000237.mp3,THE THIEF WASN'T THERE AND THE OWNER BROUGHT HIM A CUP OF TEA,THE THIEF WASN'T THERE THE OWNER BROUGHT HIM A CUP OF TEA
238,cv-valid-dev/sample-000238.mp3,THEY ARE SO USED TO ME THAT THEY KNOW MY SCHEDULE HE MUTTERED,THEY ARE SO USED TO ME THAT THEY KNOW MY SCHEDULE HE MUTTERED
239,cv-valid-dev/sample-000239.mp3,THE MONK WAS IRRITATED,THE MOON WAS IRRITATED
240,cv-valid-dev/sample-000240.mp3,A SHEPHERD MAY LIKE TO TRAVEL BUT HE SHOULD NEVER FORGET ABOUT HIS SHEEP,A SEPARATE MAY LIKE TO TRAVELER BUTHESON NEVER FORGET ABOUT HIS SLEEP
241,cv-valid-dev/sample-000241.mp3,IT'S PRACTICALLY UP THERE NOW,IT'S PRACTICALLY UP THERE NOW
242,cv-valid-dev/sample-000242.mp3,AS I WATCHED THE PLANET SEEMED TO GROW LARGER AND SMALLER,AS I WATCHED THE PLANET SEEMED TO GROW LARGER AND SMALLER
243,cv-valid-dev/sample-000243.mp3,CAME TO THE BAR HE HAD ENTERED ON HIS FIRST DAY THERE,CAME TO THE BAR HE HAD ENTERED ON HIS FIRST DAY THERE
244,cv-valid-dev/sample-000244.mp3,THE BOY TRIED TO READ WHAT WAS WRITTEN IN THE SAND,THE BOY TRIED TO READ WHAT WAS WRITTEN IN THE SAND
245,cv-valid-dev/sample-000245.mp3,I READ ONLY WHAT THE BIRDS WANTED TO TELL ME,I READ ONLY WHAT THE BIRTS WANTED TO TELL ME
246,cv-valid-dev/sample-000246.mp3,HE STUCK HIS HAND INTO THE POUCH AND FELT AROUND FOR ONE OF THE STONES,HE STUCK HIS HAND INTO THE POUACH AND FELT AROUND FOR ONE OF THE STONES
247,cv-valid-dev/sample-000247.mp3,IT SPREAD THROUGH THE PLANET'S ATMOSPHERE AND OBSCURED ITS MORE FAMILIAR FEATURES,IT SPREAD THROUGH THE PLANET'S ATMOSPHERE AND OBSCURED ITS MORE FAMILIAR FEATURES
248,cv-valid-dev/sample-000248.mp3,AN IMPORTANT DIFFERENCE IS THE AMOUNT OF EXPERIENCES THAT IS TO SAY INPUTS,AN IMPORTANT DIFFERENCE IS THE AMOUNT OF EXPERIENCES THAT IS TO SAY IMPORTS
249,cv-valid-dev/sample-000249.mp3,YOU HAVE A MANIA FOR SIMPLIFYING EVERYTHING ANSWERED THE ENGLISHMAN IRRITATED,YOU HAVE AMMANIA FOR SIMPLIFYING EVERYTHING ANSWERED THE ENGLISHMAN IRRITATED
250,cv-valid-dev/sample-000250.mp3,WHERE SHE USED TO LIVE,WHERE SHE USED TO LIVE
251,cv-valid-dev/sample-000251.mp3,AT ONCE HE CONNECTED THE TWO INCIDENTS,AT ONCE HE CONNECTED THE TWO INCIDENTS
252,cv-valid-dev/sample-000252.mp3,WHEN HE WAS A CHILD THAT MAN WANTED TO TRAVEL TOO,WHEN HE WAS A CHILD THAT MAN WANTED TO TRAVEL TOO
253,cv-valid-dev/sample-000253.mp3,HE DID FIND IT SOON AFTER DAWN AND NOT FAR FROM THE SAND PITS,HE DID FIND IT SOON AFTER DONE AND NOT FAR FROM THE SAN BITS
254,cv-valid-dev/sample-000254.mp3,I HAVE ALREADY FOUND MY TREASURE,I HAVE ALREADY FOUND MY TREASURE
255,cv-valid-dev/sample-000255.mp3,THE BOY WAS BECOMING NERVOUS,THE BOY WAS BECOMING NERVOUS
256,cv-valid-dev/sample-000256.mp3,WHO IS YOUR FRIEND THE CHIEF ASKED,WHO IS YOUR FRIEND THE CHIEF ASKED
257,cv-valid-dev/sample-000257.mp3,THE ONLY SHADOW WAS THAT OF THE FEW SCATTERED PINE TREES,THE ONLY SHADOW WAS THAT OF THE TEWSCATTERED PINE TREE
258,cv-valid-dev/sample-000258.mp3,BEFORE GUNS WERE INVENTED ARMIES HAD TO THROW BULLETS AT EACH OTHER AND IF A BULLET TOUCHED YOU YOU HAD TO SIT OUT UNTIL THE NEXT WAR,BEFORE A GLANCE WHERE INVAINTED ARMIS HAD TO CHILDREN LOOSE AT HIS SHOULDER AND IF A WOONED PUCHEDYOU WELL HAVE TO STICK OUT UNDER ANI STRAW
259,cv-valid-dev/sample-000259.mp3,MY SEVEN YEAR RESUME GAP IS MARKED NOT DRUGS,MY SEVEN YEAR RESUMAY GAP IS MARKED NOT DRUGS
260,cv-valid-dev/sample-000260.mp3,THEY PLAY DUETS TOGETHER,THEY PLAYED YUETS TOGETHER
261,cv-valid-dev/sample-000261.mp3,HE DIDN'T KNOW THE MAN YET BUT HIS PRACTICED EYE WOULD RECOGNIZE HIM WHEN HE APPEARED,HE DIDN'T KNOW THE MAN YET BUT HIS PRACTICED EYE WOULD RECOGNIZE HIM WHEN HE APPEARED
262,cv-valid-dev/sample-000262.mp3,I'LL BE RIGHT BACK,I'LL BE RIGHT BACK
263,cv-valid-dev/sample-000263.mp3,SHE NEEDS TO GET HER TRANSCRIPTS AND PASSPORT FIRST,SHE NEEDS TO GET HER TRANSCRIPTS AND PASSPORT FIRST
264,cv-valid-dev/sample-000264.mp3,WE'LL HAVE SOMETHING TO DRINK AND EAT THESE HAWKS,WE'LL HAVE SOMETHING TO DRINK AND EAT THESE HAWKS
265,cv-valid-dev/sample-000265.mp3,THE ORANGE FRUIT IS NOT YET RIPENED,THE ORANGE FRUIT IS NOT YET RIPENED
266,cv-valid-dev/sample-000266.mp3,I MYSELF HEARD NOTHING OF THAT,I MYSELF HEARD NOTHING OF THAT
267,cv-valid-dev/sample-000267.mp3,YOU CAN'T GO ANY FARTHER ONE OF THEM SAID,YOU CAN'T GO ANY FARTHER ONE OF THEM SAID
268,cv-valid-dev/sample-000268.mp3,HIRES TWO PERSONAL TRAINERS AND MAKE ONE OF THEM TRAIN THE OTHER ONE,HIRER'S TWO PERSONAL TRAINERS AND MAKE ONE OF THEM TRAIN LOTHER
269,cv-valid-dev/sample-000269.mp3,THE OLD MAN WORE A BREASTPLATE OF GOLD AND HE KNEW ABOUT MY PAST,THE OLD MEN WORE A BREASTBLADE OF GOLD AND HE KNEW ABOUT MY POST
270,cv-valid-dev/sample-000270.mp3,ANOTHER TRICK THE BOY THOUGHT,IN AS A TRICK THE BOY THOUGHT
271,cv-valid-dev/sample-000271.mp3,THE FIRST BASEMAN DROPPED THE BALL,THE FIRST BASEMAN DROPPED THE BALL
272,cv-valid-dev/sample-000272.mp3,HE PAUSED FOR A MOMENT TO SEE IF THE WOMAN KNEW WHAT THE EGYPTIAN PYRAMIDS WERE,HE PAUSED FOR A MOMENT TO SEE IF THE WOMAN KNEW WHAT THE EGYPTIAN PREMID WORE
273,cv-valid-dev/sample-000273.mp3,THE BOY NOTICED THAT THE OWNER OF THE BAR STOOD NEARBY LISTENING ATTENTIVELY TO THEIR CONVERSATION,THE BOY NOTICED THAT THE OWNER OF THE BAR STOOD NEAR BY LISTENING ATTENTIVELY TO THEIR CONVERSATION
274,cv-valid-dev/sample-000274.mp3,IS IT FOR FURTHER AUTOMATIC PROCESSING,IS IT FOR FURTHER AUTOMATIC PROCESSING
275,cv-valid-dev/sample-000275.mp3,ONCE TO THE THIEF AND ONCE TO THE GENERAL,ONCE DID THE THIEF AND ONCE TO THE GENERAL
276,cv-valid-dev/sample-000276.mp3,FROM THEN ON THE BOY UNDERSTOOD HIS HEART,CROME THEN ON AND THE BOY UNDERSTED HIS HEART
277,cv-valid-dev/sample-000277.mp3,OF COURSE HE'S COMING BACK HERE,OF COURSE HE'S COMING BACK HERE
278,cv-valid-dev/sample-000278.mp3,THEY'RE JUST A PILE OF STONES,THEY ARE JUST A PILE OF STONES
279,cv-valid-dev/sample-000279.mp3,I READ ONLY WHAT THE BIRDS WANTED TO TELL ME,I READ ONLY WHAT THE BIRDS WANTED TO TELL ME
280,cv-valid-dev/sample-000280.mp3,THEN WHO ARE YOU,THEN WHO ARE YOU
281,cv-valid-dev/sample-000281.mp3,THE NIGHT WAS WARM AND I WAS THIRSTY,THE NIGHT WAS WARM AND I WAS THIRSTY
282,cv-valid-dev/sample-000282.mp3,THERE WERE THREE HUNDRED WELLS FIFTY THOUSAND DATE TREES AND INNUMERABLE COLORED TENTS SPREAD AMONG THEM,THERE WERE THREE HUNDRED WELLS FIFTY THOUSAND DATE TREES AN INNUMERABLE GULLERD TENT PREAD I MONKA
283,cv-valid-dev/sample-000283.mp3,I'LL BET YOU DON'T REALLY NEED THOSE,ALBET YOU DON'T REALLY NEED THOSE
284,cv-valid-dev/sample-000284.mp3,THE PEAK OF THIS MOUNTAIN IS OVER TWO THOUSAND METERS ABOVE SEA LEVEL,THE PEAK OF THIS MOUNTAIN IS OVER TWO THOUSAND METERS ABOVE SEA LEVEL
285,cv-valid-dev/sample-000285.mp3,THE BOY WATCHED THE EXCHANGE WITH FASCINATION,THE BOY WAS THE EXCHANGE WITH FASCINATION
286,cv-valid-dev/sample-000286.mp3,IT REQUIRED NO EXPLANATION JUST AS THE UNIVERSE NEEDS NONE AS IT TRAVELS THROUGH ENDLESS TIME,IT REQUIRED NO EXPLANATION AND JUST AS THE DUNIGUS NEEDS NON AS IT TRAVELS THROUGH ENDLESS TIME
287,cv-valid-dev/sample-000287.mp3,I WON'T SAY ANYTHING,I WON'T SAY ANYTHING
288,cv-valid-dev/sample-000288.mp3,I ALWAYS HAVE BOTH,MY OMISS ARFLE
289,cv-valid-dev/sample-000289.mp3,HE DIDN'T WANT TO CRY WITH THE OTHER PEOPLE THERE,HE DIDN'T WANT TO CRY WITH THE OTHER PEOPLE THERE
290,cv-valid-dev/sample-000290.mp3,LISTEN TO YOUR HEART,LISTEN TO YOUR HEART
291,cv-valid-dev/sample-000291.mp3,I'M DYING FOR WHAT I BELIEVE,I'M DYING FOR WHAT I BELIEVE
292,cv-valid-dev/sample-000292.mp3,THE TEA SEEMED LESS BITTER,THE TEA SEEMED LESS BITTER
293,cv-valid-dev/sample-000293.mp3,OUR CLOTHES ARE DRY,OUR CLOTHES ARE DRY
294,cv-valid-dev/sample-000294.mp3,THAT'S THE PRINCIPLE THAT GOVERNS ALL THINGS HE SAID,THAT'S THE PRINCIPLE THAT GOVERNS ALL THINGS HE SAID
295,cv-valid-dev/sample-000295.mp3,THE INVADERS CARRIED THE NAME EVERYWHERE THE BEAUTIFUL GIRL SPOKE OF THE INVADERS WITH PRIDE,THE INVADERS CARRIED THE LAME EVERYWHERE THE BEAUTIFUL GIRL SPOKE OF THE INVADERS WITH PRIDE
296,cv-valid-dev/sample-000296.mp3,THEY WERE RELIEVED AND HAPPY,THEY WERE RELIEVED AND HAPPY
297,cv-valid-dev/sample-000297.mp3,A PART OF ME IS ALSO TRYING TO COME TO TERMS WITH THE FACT THAT I WON'T BE ABLE TO TRAVEL AS MUCH ANYMORE,A PART OF ME IS ALSO TRYING TO COME TO TERMS WITH THE FACT THAT I WON'T BE ABLE TO TRAVEL AS MUCH ANY MORE
298,cv-valid-dev/sample-000298.mp3,WHAT DID I TELL YOU,WHAT DID I TELL YOU
299,cv-valid-dev/sample-000299.mp3,SADLY MY DREAM OF BECOMING A SQUIRREL WHISPERER MAY NEVER HAPPEN,SADLY MY DREAM OF BECOMING A SQUIRREL WHISPERER MAY NEVER HAPPEN
300,cv-valid-dev/sample-000300.mp3,HE TRIED AGAIN TO CONCENTRATE ON THE PINK SHADES OF THE DESERT AND ITS STONES,HE TRIED AGAIN TO CONCENTRATE ON THE PINK SHADES OF THE DESERT AND ITS STONES
301,cv-valid-dev/sample-000301.mp3,A MONK DRESSED IN BLACK CAME TO THE GATES,A MONK DRESSED IN BLACK CAME TO THE GATES
302,cv-valid-dev/sample-000302.mp3,THEN THE THING CAME UPON HIM IN A FLASH,THEN THE THING CAME UPON HIM IN A FLASH
303,cv-valid-dev/sample-000303.mp3,THE BOY NOTICED THAT THE MAN'S CLOTHING WAS STRANGE,THE BOY NOTICED THAT THE MAN'S CLOTHING WAS STRANGE
304,cv-valid-dev/sample-000304.mp3,SCATTERED GROUPS OF PEOPLE WERE HURRYING FROM THE DIRECTION OF WOKING,SCATTERED GROUPS OF PEOPLE WERE HURRYING FROM THE DIRECTION OF WOKING
305,cv-valid-dev/sample-000305.mp3,THE HULL OF THE SHIP COLLAPSED,THE HULL OF THE SHIP COLLIPSED
306,cv-valid-dev/sample-000306.mp3,SOMEBODY HAD RETURNED MY LOST CREDIT CARD TO THE BANK,SOMEBODY HAD RETURNED MY LOST CRITIC CARD TO THE BANK
307,cv-valid-dev/sample-000307.mp3,ALL YOU'VE GOT TO DO IS TALK TO HIM,ALL YOU'VE GOT TO DO IS TALK TO HIM
308,cv-valid-dev/sample-000308.mp3,THE ENGLISHMAN DIDN'T ANSWER HIM DIRECTLY,THE ENGLISHMAN DIDN'T ANSWER INDIRECTLY
309,cv-valid-dev/sample-000309.mp3,I CAN CLEAN UP THOSE GLASSES IN THE WINDOW IF YOU WANT SAID THE BOY,I CAN CLEAN UP THOSE GLASSES IN THE WINDOW IF YOU WANT SAID THE BOY
310,cv-valid-dev/sample-000310.mp3,AT THE FIRST GLANCE IT WAS REALLY NOT VERY EXCITING,AT THE FIRST GLANCE IT WAS REALLY NOT VERY EXITING
311,cv-valid-dev/sample-000311.mp3,WHAT'S THIS THE END OF THE EIGHTH,WHAT'S THIS THE END OF THE EIGHTH
312,cv-valid-dev/sample-000312.mp3,AND THERE WERE DUNES ROCKS AND PLANTS THAT INSISTED ON LIVING WHERE SURVIVAL SEEMED IMPOSSIBLE,AND THERE WERE GEWNES ROCKS AND PLANTS THAT INSISTED ON LIVING WHERE A SURVIVAL SEEMED BE POSSIBLE
